country,age,gender,occupation,asset_id,image_url
哈萨克斯坦,44,男,电焊工,asset-20260224202108-8v924,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/eb65bf9b695825e7-asset-20260224202108-8v924.png
瑞典,52,女,心理咨询师,asset-20260224195200-mlgcn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/22ed7b268aa8bb5d-asset-20260224195200-mlgcn.png
日本,86,男,退休人员,asset-20260224202251-f7qmm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/eb81f0d629a804d1-asset-20260224202251-f7qmm.png
哈萨克斯坦,25,女,护士,asset-20260224200826-vttb9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7ce4e731ff5a25a4-asset-20260224200826-vttb9.png
坦桑尼亚,21,男,农民,asset-20260224203150-rbh6g,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4bbc6c20ecd1d657-asset-20260224203150-rbh6g.png
中国,25,男,司机/货车司机,asset-20260224201936-5lxpt,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/607ec43fb2f8c482-asset-20260224201936-5lxpt.png
波兰,18,女,客服,asset-20260224194733-dnsrd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f5b5d26e81bbcc6d-asset-20260224194733-dnsrd.png
法国,34,女,会计,asset-20260224194841-tqk58,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ea504ce115c7ac7e-asset-20260224194841-tqk58.png
美国,31,男,电竞选手,asset-20260224195910-cxz66,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b3ff42c92273d275-asset-20260224195910-cxz66.png
日本,53,女,医生,asset-20260224201101-mtsn4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/42a4a76bb8af6d3c-asset-20260224201101-mtsn4.png
哥伦比亚,34,女,银行柜员,asset-20260224194601-kj54c,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2ae1e0c4d5ce9b03-asset-20260224194601-kj54c.png
意大利,32,女,调酒师,asset-20260224194815-xr7hw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/77eb18821a97e827-asset-20260224194815-xr7hw.png
中国,35,女,司机/货车司机,asset-20260224200949-ttg7q,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0bc3a4cc12f8b417-asset-20260224200949-ttg7q.png
泰国,28,女,地铁工作人员,asset-20260224200443-6l9kh,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6246b23813276450-asset-20260224200443-6l9kh.png
巴西,37,女,销售,asset-20260224195243-xwhj2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/eee53c6fe88b2877-asset-20260224195243-xwhj2.png
中国,29,女,理发师,asset-20260224201010-hd5th,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f5040d76cf41188f-asset-20260224201010-hd5th.png
中国,52,男,企业家/CEO,asset-20260224202139-g82kk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6573f6ed245c6f61-asset-20260224202139-g82kk.png
中国,27,男,拉面师傅,asset-20260224201601-whn57,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bbca53bdbc8cfc67-asset-20260224201601-whn57.png
美国,40,男,建筑师,asset-20260224200150-ttz47,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cef8788938bf3f24-asset-20260224200150-ttz47.png
肯尼亚,48,女,文员/行政,asset-20260224202904-w8x6f,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ac6ea7d9ec821c0d-asset-20260224202904-w8x6f.png
格鲁吉亚,25,女,客服,asset-20260224194906-wgw8p,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f648608e70dc8a6d-asset-20260224194906-wgw8p.png
中国,32,女,茶艺师,asset-20260224200545-7gbtf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/eb7a8fad805ef178-asset-20260224200545-7gbtf.png
津巴布韦,26,女,销售,asset-20260224202430-tzg2p,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bcacb3ab2989d18c-asset-20260224202430-tzg2p.png
美国,28,女,会计,asset-20260224202556-8f5kv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8090461a62f53cf9-asset-20260224202556-8f5kv.png
巴基斯坦,23,男,地铁工作人员,asset-20260224195801-27q7v,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/605a36447a416745-asset-20260224195801-27q7v.png
阿塞拜疆,39,女,教师,asset-20260224195037-wj7wn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e14f3552ebfc5b5b-asset-20260224195037-wj7wn.png
玻利维亚,22,女,歌手,asset-20260224201045-94b5x,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/36eec54c1944daa4-asset-20260224201045-94b5x.png
美国,28,女,茶艺师,asset-20260224202653-s6rjq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c4fee6fe80d4d499-asset-20260224202653-s6rjq.png
阿根廷,60,女,设计师,asset-20260224195413-6xdhw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4ff87fc3cf3a5a8d-asset-20260224195413-6xdhw.png
荷兰,44,男,程序员,asset-20260224200035-2f2rk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/839b163629a4c3d5-asset-20260224200035-2f2rk.png
中国,32,男,外科医生,asset-20260224201844-b6mjx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/36e5a7f723e172a4-asset-20260224201844-b6mjx.png
巴基斯坦,39,男,司机/货车司机,asset-20260224200151-cq27x,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1416edd1a9218402-asset-20260224200151-cq27x.png
中国,31,女,茶艺师,asset-20260224200946-fv5zz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c50628c5c29fc770-asset-20260224200946-fv5zz.png
泰国,18,男,摄影师,asset-20260224201643-tzxls,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9962b4ffc4aadb7e-asset-20260224201643-tzxls.png
乌克兰,23,女,文员/行政,asset-20260224194548-xmdvf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9edc5ae3cb5a6394-asset-20260224194548-xmdvf.png
巴布亚新几内亚,47,男,司机/货车司机,asset-20260224203344-4z6zh,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4a3361dca9bc22d8-asset-20260224203344-4z6zh.png
中国,21,男,宠物美容师,asset-20260224201838-bxllr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8878d88e353ccaa9-asset-20260224201838-bxllr.png
尼泊尔,37,男,客服,asset-20260224202212-zvznd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8b61e54c3088a3b3-asset-20260224202212-zvznd.png
新西兰,25,女,文员/行政,asset-20260224200919-vn5jv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0569969687469e19-asset-20260224200919-vn5jv.png
塞尔维亚,22,女,牙医,asset-20260224194524-2z4tb,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0df461f309e3e9d4-asset-20260224194524-2z4tb.png
菲律宾,23,男,医生,asset-20260224201608-nr5rc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cc25203aa0ecdc95-asset-20260224201608-nr5rc.png
中国,30,男,模特,asset-20260224202024-ck4h5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9e1635ffc207cd0d-asset-20260224202024-ck4h5.png
马来西亚,22,男,外卖员,asset-20260224201850-4754b,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/65cc20cfcf53b392-asset-20260224201850-4754b.png
巴基斯坦,48,男,司机/货车司机,asset-20260224200216-k7w62,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e6c55de3653a0105-asset-20260224200216-k7w62.png
厄瓜多尔,34,男,司机/货车司机,asset-20260224195614-v79hc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e8f086056c689438-asset-20260224195614-v79hc.png
南非,50,女,会计,asset-20260224202920-cj54g,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/84b998cfdb5e7090-asset-20260224202920-cj54g.png
英国,30,男,文员/行政,asset-20260224195958-plvz6,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e4dc6d5d91fdb651-asset-20260224195958-plvz6.png
哈萨克斯坦,43,女,客服,asset-20260224201255-jnqql,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bdf984ac6bfb200e-asset-20260224201255-jnqql.png
丹麦,18,女,保洁员,asset-20260224194553-52szs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5e78d4bcd68bfb6f-asset-20260224194553-52szs.png
印度尼西亚,20,女,网约车司机,asset-20260224200346-8x4lr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a626ef36195d9860-asset-20260224200346-8x4lr.png
加拿大,30,女,会计,asset-20260224194613-62btq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9a8e3a1ec5638a7d-asset-20260224194613-62btq.png
美国,36,女,果农,asset-20260224195339-bctsw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/333d5f611297eb19-asset-20260224195339-bctsw.png
英国,53,女,服务员,asset-20260224195302-sfhsf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b97b9116f1e438c6-asset-20260224195302-sfhsf.png
秘鲁,63,女,火锅店员工,asset-20260224201443-srzpc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1888b2fccd5ea29e-asset-20260224201443-srzpc.png
法国,31,男,企业家/CEO,asset-20260224195953-n87wm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6795e9ca42cfe57d-asset-20260224195953-n87wm.png
吉尔吉斯斯坦,45,女,保险业务员,asset-20260224201337-7v465,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/16666b744b0a0ed9-asset-20260224201337-7v465.png
韩国,46,男,销售,asset-20260224202139-gn2dw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2d1b481a3cdf5ebe-asset-20260224202139-gn2dw.png
斐济,18,男,电竞选手,asset-20260224195943-2jp2c,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c1b50abe0064f4d0-asset-20260224195943-2jp2c.png
中国,31,女,高铁乘务员,asset-20260224200625-ng6dr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/04ddb4c4e0b56755-asset-20260224200625-ng6dr.png
印度尼西亚,39,男,工厂工人,asset-20260224202048-rhdfk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/58de214676c8074c-asset-20260224202048-rhdfk.png
印度,53,男,水产养殖员,asset-20260224200210-8ck78,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5db171586326d178-asset-20260224200210-8ck78.png
中国,29,男,西餐厨师/糕点师,asset-20260224201916-cskjd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/59e11baa90f6c081-asset-20260224201916-cskjd.png
中国,38,女,会计,asset-20260224201345-cv2gk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/57abd14da062e037-asset-20260224201345-cv2gk.png
奥地利,48,男,房产中介,asset-20260224200245-2c59k,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ba63af26cb7f876b-asset-20260224200245-2c59k.png
西班牙,63,女,律师,asset-20260224195425-7844d,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/20108c49a4c0534f-asset-20260224195425-7844d.png
马里,85,男,退休人员,asset-20260224203508-5tvkv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3f8fef76f0c76b76-asset-20260224203508-5tvkv.png
亚美尼亚,23,女,企业家/CEO,asset-20260224194722-jdh2f,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/85d95e5328f67379-asset-20260224194722-jdh2f.png
中国,77,女,退休人员,asset-20260224201501-ljrww,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8a44f986b35fb24b-asset-20260224201501-ljrww.png
中国,61,男,程序员,asset-20260224202219-c5swl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/97e1679cfbdb105b-asset-20260224202219-c5swl.png
乌兹别克斯坦,34,男,作家,asset-20260224201817-jglw9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bbf0786ada398a01-asset-20260224201817-jglw9.png
尼泊尔,42,女,护工/家政工,asset-20260224201333-ldxvg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2ca895064758be9d-asset-20260224201333-ldxvg.png
奥地利,21,男,农民,asset-20260224195930-dh27g,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9b3090375f0a23ca-asset-20260224195930-dh27g.png
泰国,30,女,服务员,asset-20260224200545-jwsb6,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d922be6116d35b09-asset-20260224200545-jwsb6.png
孟加拉国,24,女,外贸业务员,asset-20260224194849-kfgtr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/183bfd4c89349aa7-asset-20260224194849-kfgtr.png
土耳其,31,女,文员/行政,asset-20260224194716-tvhpt,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/689406fa80b00adf-asset-20260224194716-tvhpt.png
越南,34,男,地铁工作人员,asset-20260224201700-xdt2j,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/80cb574d95e6edc5-asset-20260224201700-xdt2j.png
美国,39,男,外卖员,asset-20260224203357-kgcw4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fc2d1e7f39f8e932-asset-20260224203357-kgcw4.png
墨西哥,52,男,建筑师,asset-20260224200052-wfxvg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/af27f5141b091287-asset-20260224200052-wfxvg.png
巴西,44,女,护工/家政工,asset-20260224202827-q6wm9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/20525ce709deef50-asset-20260224202827-q6wm9.png
菲律宾,52,女,大学教授,asset-20260224201214-5st2s,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/78d7ef11f96b738c-asset-20260224201214-5st2s.png
西班牙,42,男,画家/艺术家,asset-20260224200037-bqf72,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f17e14232b500c68-asset-20260224200037-bqf72.png
中国,35,女,画家/艺术家,asset-20260224201025-5vbz5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/80ca423cdf1fd592-asset-20260224201025-5vbz5.png
英国,22,女,文员/行政,asset-20260224202557-4bbrb,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8effb98088f4799a-asset-20260224202557-4bbrb.png
西班牙,33,女,农业专家,asset-20260224194715-z7rh4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4568ad246ec55140-asset-20260224194715-z7rh4.png
意大利,63,男,多肉/花卉种植员,asset-20260224200246-rf48p,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d4533f0c753a21ad-asset-20260224200246-rf48p.png
牙买加,52,男,程序员,asset-20260224203426-h6bdd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5466400947f52423-asset-20260224203426-h6bdd.png
南非,21,男,作家,asset-20260224203201-nv7lg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5d72a16c53af34dd-asset-20260224203201-nv7lg.png
中国,23,女,文员/行政,asset-20260224200605-88q2x,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5215083bc871fcf6-asset-20260224200605-88q2x.png
美国,51,男,农民,asset-20260224200228-2ngf5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5309ba6768bf3106-asset-20260224200228-2ngf5.png
巴西,26,男,火锅店员工,asset-20260224195804-fbk2v,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9a605c5ab090c27e-asset-20260224195804-fbk2v.png
墨西哥,29,女,高铁乘务员,asset-20260224194510-49sm6,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/667ad3373a68f5e4-asset-20260224194510-49sm6.png
沙特阿拉伯,24,女,歌手,asset-20260224194956-mb9f4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d8787b2679d99d66-asset-20260224194956-mb9f4.png
中国,29,男,销售,asset-20260224201857-82ftd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a9d4c90e192498a7-asset-20260224201857-82ftd.png
泰国,28,女,茶艺师,asset-20260224201000-d64xv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e73a5fe8151c7557-asset-20260224201000-d64xv.png
海地,54,男,保险业务员,asset-20260224203344-mj6gw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c8650685de43d1e4-asset-20260224203344-mj6gw.png
英国,37,女,保险业务员,asset-20260224195236-wvb9t,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9a82abd46d2a3d25-asset-20260224195236-wvb9t.png
刚果（金）,83,女,退休人员,asset-20260224203049-jg9qz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a24f08bbaad9eb18-asset-20260224203049-jg9qz.png
爱尔兰,19,女,设计师,asset-20260224194920-lvg9s,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/db9c4ee5db2f31bd-asset-20260224194920-lvg9s.png
巴西,46,女,歌手,asset-20260224202807-gt7zn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9273c0a29bcd02f0-asset-20260224202807-gt7zn.png
印度尼西亚,27,女,婚礼策划师,asset-20260224200922-wsdgt,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f4e9a48dc81b4b35-asset-20260224200922-wsdgt.png
伊朗,27,女,火锅店员工,asset-20260224194732-6xsgp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1b5faa8f7dcba7d2-asset-20260224194732-6xsgp.png
克罗地亚,23,女,瑜伽/普拉提教练,asset-20260224194652-qknmq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2da2c7eab58f677d-asset-20260224194652-qknmq.png
中国,95,女,退休人员,asset-20260224201515-25cv7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a7502e11ff1557ae-asset-20260224201515-25cv7.png
西班牙,48,女,护工/家政工,asset-20260224195338-vstjd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e3f0b5e0e6ac6b62-asset-20260224195338-vstjd.png
巴布亚新几内亚,48,女,外贸业务员,asset-20260224202909-g2rqm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7f560a84232e047f-asset-20260224202909-g2rqm.png
印度尼西亚,36,女,教师,asset-20260224201302-d946w,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/53e7454c1fb3c380-asset-20260224201302-d946w.png
法国,23,男,电竞选手,asset-20260224203111-6t598,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/99bcf19aa042d984-asset-20260224203111-6t598.png
尼泊尔,30,女,空姐/空少,asset-20260224200910-p6z25,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c7851789082e0815-asset-20260224200910-p6z25.png
俄罗斯,54,男,烧烤师傅,asset-20260224202126-8cwr4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c3574ce8aae402fd-asset-20260224202126-8cwr4.png
危地马拉,95,女,退休人员,asset-20260224195453-w2nct,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cbfdd5ed9bf892fa-asset-20260224195453-w2nct.png
海地,35,女,幼师,asset-20260224202523-hl249,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7d9d5ce999012525-asset-20260224202523-hl249.png
中国,22,女,环卫工人,asset-20260224200812-qh6fz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f1d8fc14a27dd578-asset-20260224200812-qh6fz.png
中国,25,男,医生,asset-20260224201830-mcl4d,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1a7150874ca18042-asset-20260224201830-mcl4d.png
加纳,53,女,地铁工作人员,asset-20260224202848-t6gst,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3e0c337e120d06b2-asset-20260224202848-t6gst.png
越南,92,女,退休人员,asset-20260224201500-msptb,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ac44b93b3dcb3d55-asset-20260224201500-msptb.png
加纳,25,女,工厂工人,asset-20260224202339-wdc5f,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/484eb1eb7d57094c-asset-20260224202339-wdc5f.png
加拿大,44,男,高铁乘务员,asset-20260224200049-dgkrc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a03112b67f9ff2e1-asset-20260224200049-dgkrc.png
中国,18,女,茶艺师,asset-20260224200421-thcf5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7b28296fdb13750e-asset-20260224200421-thcf5.png
泰国,23,男,矿工,asset-20260224201630-j8n8j,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/04564d99daf9b1b5-asset-20260224201630-j8n8j.png
尼泊尔,54,女,幼师,asset-20260224201346-6sc4s,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/56ef33d9c2bfede8-asset-20260224201346-6sc4s.png
巴布亚新几内亚,55,男,农业专家,asset-20260224203401-8gb7k,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/307c08f2f11e2ae3-asset-20260224203401-8gb7k.png
法国,35,女,教师,asset-20260224194910-t2zsw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2cb93ff23b63e270-asset-20260224194910-t2zsw.png
中国,37,女,网红/主播,asset-20260224201121-d8vbf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1572c629f4f31c14-asset-20260224201121-d8vbf.png
埃塞俄比亚,20,女,模特,asset-20260224202643-nhtpl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2a96561ce789f478-asset-20260224202643-nhtpl.png
德国,41,男,大学教授,asset-20260224200233-sj27j,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/48ea94a727e6780e-asset-20260224200233-sj27j.png
中国,25,男,歌手,asset-20260224202007-fp22l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/76b13c89ad9afd93-asset-20260224202007-fp22l.png
墨西哥,41,女,律师,asset-20260224201257-mzxfd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/abef564d1df81281-asset-20260224201257-mzxfd.png
博茨瓦纳,32,女,歌手,asset-20260224202413-hm6xq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3be1a8c2aac57f75-asset-20260224202413-hm6xq.png
保加利亚,25,男,工厂工人,asset-20260224200008-vfns2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/38f21047968eb888-asset-20260224200008-vfns2.png
海地,47,男,烧烤师傅,asset-20260224203420-6gzhs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/47923846c2a2714f-asset-20260224203420-6gzhs.png
克罗地亚,36,女,设计师,asset-20260224195334-k2q8k,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/de7e9535f2b503b1-asset-20260224195334-k2q8k.png
法国,50,男,农业专家,asset-20260224200225-q4rwm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f19ba04ea362b060-asset-20260224200225-q4rwm.png
德国,44,女,收纳整理师,asset-20260224195112-wm7k7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/adb2dab22de630b7-asset-20260224195112-wm7k7.png
埃塞俄比亚,75,女,大学教授,asset-20260224203009-9w9cq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2aa570f1987ce2d5-asset-20260224203009-9w9cq.png
中国,23,女,农业专家,asset-20260224200513-fxnv2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/be9f928959431ee0-asset-20260224200513-fxnv2.png
秘鲁,33,女,作家,asset-20260224202633-kgt98,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/902db96aa44c3260-asset-20260224202633-kgt98.png
南非,34,女,文员/行政,asset-20260224194845-pjblq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/45f3ab39153128b9-asset-20260224194845-pjblq.png
纳米比亚,24,男,DJ/音乐制作人,asset-20260224203159-vzfcg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e32c710dd2db7d40-asset-20260224203159-vzfcg.png
斐济,26,男,教师,asset-20260224203320-klx5x,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3db7a6b787644a6b-asset-20260224203320-klx5x.png
喀麦隆,60,女,心理咨询师,asset-20260224202952-8p7dg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8d481457268252fb-asset-20260224202952-8p7dg.png
泰国,25,女,水产养殖员,asset-20260224200851-p8s59,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fd97da5386667484-asset-20260224200851-p8s59.png
特立尼达和多巴哥,46,女,科学家/研究员,asset-20260224195053-qmlc9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ac6d33db8018f144-asset-20260224195053-qmlc9.png
巴西,31,女,宠物美容师,asset-20260224201017-drgpn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fb0ec26721aa0500-asset-20260224201017-drgpn.png
哥伦比亚,23,女,牙医,asset-20260224202500-bp487,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1c3e5db475e89cde-asset-20260224202500-bp487.png
马来西亚,27,女,模特,asset-20260224200351-zv8w9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a0f9c02675bd4d2f-asset-20260224200351-zv8w9.png
厄瓜多尔,23,女,模特,asset-20260224194447-fwvzg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9c6998b397fffcf8-asset-20260224194447-fwvzg.png
美国,85,男,退休人员,asset-20260224200349-2w6hv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/469aa1495b42a80d-asset-20260224200349-2w6hv.png
巴布亚新几内亚,33,男,销售,asset-20260224203150-zxxcc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/82adff620490e0f0-asset-20260224203150-zxxcc.png
土耳其,26,女,调酒师,asset-20260224194801-75pz4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4f46b5485340e86e-asset-20260224194801-75pz4.png
埃塞俄比亚,82,女,退休人员,asset-20260224203046-6fcwc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3fb13a2897953c73-asset-20260224203046-6fcwc.png
斐济,24,女,导游,asset-20260224202452-sdw6l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d2dc6e18a2fdbc74-asset-20260224202452-sdw6l.png
